title,original link,link,description,publication date,contents,label,base_url,source
[노트북 너머] 아직도 구체적 의무 기준 모호하다는 중대재해처벌법,https://www.etoday.co.kr/news/view/2290752,https://www.etoday.co.kr/news/view/2290752,안전보건관리체계의 구축과 이행조치를 9가지로 규정한 시행령 4조에 모호한 부분이 많아서다. 예컨대 시행령은 ‘사업 또는 사업장의 안전ㆍ보건에 관한 목표와 경영방침을 설정할 것’을 규정했다. 그러나 이... ,"Wed, 11 Oct 2023 06:02:00 +0900","
“글쎄요, 일단 해놓기는 했는데 사고 터지면 또 모르죠.”

중대재해처벌법이 시행된 지 약 1년 8개월이 지났지만, 현장의 혼란은 여전하다. 안전보건관리체계의 구축과 이행조치를 9가지로 규정한 시행령 4조에 모호한 부분이 많아서다.예컨대 시행령은 ‘사업 또는 사업장의 안전ㆍ보건에 관한 목표와 경영방침을 설정할 것’을 규정했다. 그러나 이 내용만으로는 구체적으로 어떻게 하면 법에서 정한 대로 경영방침을 세웠다고 볼 수 있는지 파악하기는 쉽지 않다. 
관련 뉴스





																						“전문인력 충원 ‘하늘의 별 따기’…중대재해처벌법 대책 마련 못 해” [종합]										




																						50인 미만 중소기업 “폐업 내몰릴 가능성 커…중대재해처벌법 유예 연장해야”										




																						경남은행 3000억원 횡령 '역대최고'...CEO제재 받나?										




다른 항목들도 ‘기준ㆍ절차를 마련하라’고 돼 있지만, 명확하게 규정돼 있다고 보기는 어렵다. 현장에서는 ‘이 정도면 됐나?’ 하는 의문이 이어질 수밖에 없다. 수많은 상담을 받는 대형로펌들도 의뢰 기업에 '충분하다'고 평가해주기 어려운 현실이다.최근에야 경영방침에 대한 법원 판단은 엿볼 수 있었다. 사업과 사업장 특성, 규모 등을 반영하지 않고, 업계에서 통용되는 표준 양식을 수정해 사용하는 데 그쳐서는 안 된다는 것이다. 이에 따라 대책을 다시 세우고 있는 기업들도 수두룩할 것으로 보인다.법 적용을 세 달여 앞둔 50인 미만 기업들은 더 큰 혼란을 맞이하고 있다. 시작도 못 한 곳이 많고, 나름대로 준비를 한 곳도 확신은 없다. 대기업도 ‘완벽하게 준비했다’고 확언을 듣기 어려운데, 자금 규모ㆍ인력 등 모든 면에서 열악한 소기업들은 9가지 의무사항에 대해 구색 맞추기에 급급한 정도다.일부는 “준비를 한다고 사고 나면 처벌을 피하겠느냐”며 대책 마련을 시작부터 포기하기도 한다. 인력과 비용을 짜내더라도 완벽한 준비가 불가능하다는 현실적인 벽을 마주한 결과다.지금이라도 의무이행의 ‘정도’에 대한 사회적 논의와 구체적 기준 마련이 필요하다. 특히 50인 미만 기업 등의 상황을 고려한 현실적인 기준이 세워질 필요도 있다. 소기업이 각자 사업과 사업장 규모 등에 맞춘 경영방침을 스스로 세우기는 어렵다. 결국, 컨설팅 업체 등의 도움을 받아야 하는데, 이는 비용 부담으로 돌아온다.한 중소기업 대표는 “‘안전’을 외면하겠다는 것이 아니다”며 “현실적으로 준비할 여력이 부족하다는 것”이라고 호소했다.
",1,www.etoday.co.kr,etoday
외국 금융기관 외환시장 참여 풀린다…외국환거래법 시행령 개정안 국무회의 ...,https://news.kbs.co.kr/news/view.do?ncd=7781938&ref=A,https://n.news.naver.com/mnews/article/056/0011572732?sid=101,"기획재정부는 오늘(25일) 열린 제40회 국무회의에서 이러한 내용을 담은 '외국환거래법 시행령 일부 개정령안... 이번 시행령 개정으로 외국환은행, 증권사 등 국내 금융기관으로만 한정됐던 국내 외환시장에 외국... ","Mon, 25 Sep 2023 11:00:00 +0900","




다음 달부터 국내 금융기관으로 한정되었던 국내 외환시장 참여자가 외국 금융기관까지 확대됩니다.  기획재정부는 오늘(25일) 열린 제40회 국무회의에서 이러한 내용을 담은 '외국환거래법 시행령 일부 개정령안'을 심의·의결했다고 밝혔습니다. 이번 개정안은 지난 2월 발표된 '외환시장 구조 개선방안'의 핵심과제를 제도적으로 뒷받침하기 위해 마련된 것으로, 다음 달 4일에 공포돼 공포 즉시 시행됩니다.  이번 시행령 개정으로 외국환은행, 증권사 등 국내 금융기관으로만 한정됐던 국내 외환시장에 외국 금융기관도 참여할 수 있게 됩니다. 다만, 모든 외국 금융기관이 국내 외환시장에 참여할 수 있는 게 아니라, 외국환업무취급기관으로 등록할 수 있는 범위와 요건을 만족해야 합니다. 구체적으로 은행업·증권업 등 정부가 고시하는 업종에 해당하면서 재무 건전성 기준인 바젤 Ⅲ 등을 충족해야 하고, 기존 외환시장 참여기관들과 충분한 신용공여 약정을 체결하고 업무용 원화계좌 및 외화계좌를 개설하는 등 요건을 갖춰야 합니다. 등록한 외국 금융기관은 외국환중개회사를 통해 국내 외환시장에서 거래할 수 있게 되고, 기존 외환시장 참여기관들과 마찬가지로 건전한 외환거래 질서 위반 금지, 주요 정보의 보고 등 법령상 의무가 부과됩니다.  정부는 한국은행을 통해 이런 기관들의 거래를 모니터링하게 됩니다. 정부는 외국 금융기관들의 등록요건과 절차, 업무 범위와 수행방식 등 세부적인 사항들을 규율한 별도 지침 제정안을 마련하고 있으며, 행정예고 등 입법절차를 거쳐 다음 달 중 시행할 계획입니다. 기재부는 이번 시행령 개정으로 ""외국금융기관은 물론, 이들의 고객인 외국인 투자자들이 더욱 쉽게 우리 외환시장에 접근할 수 있는 기반이 마련됐다""며 ""국내시장의 거래 규모 증가와 가격경쟁으로 외환서비스의 질과 안정성이 개선될 것으로 기대한다""고 밝혔습니다. 외국 금융기관의 국내외환시장 참여를 뒷받침하기 위해 이르면 내년 7월부터 국내 외환시장의 마감 시간은 오후 3시 반에서 다음날 새벽 2시로 연장될 예정입니다.[사진 출처 : 연합뉴스]■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
",1,n.news.naver.com,naver
"박민, 충격의 과반미달... KBS 이사회 '낙하산 사장' 선임에 반란표?",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002966907&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002408396?sid=102,언론노조 &quot;정권 지지하던 후보 못낼까 겁먹어&quot; ▲  전기요금과 텔레비전 방송수신료(KBS·EBS 방송 수신료) 징수를 분리하기 위한 방송법 시행령 일부개정안이 국무회의에서 의결된 11일 오후 서울 여의도 KBS 앞에 화환들이... ,"Thu, 05 Oct 2023 11:46:00 +0900","
여당 이사 이탈표로 사장 후보자 선임 무산... 언론노조 ""정권 지지하던 후보 못낼까 겁먹어"" 



▲  전기요금과 텔레비전 방송수신료(KBS·EBS 방송 수신료) 징수를 분리하기 위한 방송법 시행령 일부개정안이 국무회의에서 의결된 11일 오후 서울 여의도 KBS 앞에 화환들이 세워져 있다. 개정안은 윤석열 대통령 재가 절차를 거쳐 공포되면 바로 시행된다ⓒ 연합뉴스 지난 4일 열린 KBS 이사회에서 사장 후보자 선임이 무산된 가운데 이사회 내 여권 이사들간에 잡음이 흘러나오고 있다. 유력 내정설이 돌던 박민 전 문화일보 논설위원을 후보자로 선임하는 데 여권 이사 일부가 반대하면서 내부 갈등으로 번지고 있다는 관측이다. <오마이뉴스> 취재를 종합하면, KBS 이사회는 4일 임시이사회를 열고 최종 사장 후보자 3명에 대한 면접 평가를 진행했다. 박민 전 문화일보 논설위원과 최재훈 KBS 부산총국 기자, 이영풍 전 KBS 신사업기획부장 등 3명이 최종 면접에 응했다. 이사회를 앞두고 KBS 안팎에서는 그동안 유력 내정설이 거론되던 박민 후보자가 1차 투표에서 후보자로 결정되리라는 예측이 지배적이었다. 현재 KBS 이사회 구도가 여당 추천 이사 6명, 야당 추천 이사 5명으로 여당 측이 과반을 차지하고 있는 점을 감안하면 무난히 달성될 것으로 점쳐졌다.  그런데 뚜껑을 열어보니 결과는 의외였다. 1차 투표에서 과반 득표자가 나오지 않았던 것. 대신 박민, 최재훈 후보자가 상위 득표자로 선정됐다. 1차 투표 결과는 이사회 규정에 따라 공개되지 않았다. 당초 이사회는 과반(6명) 이상 득표자가 나오지 않으면 상위 득표자 2명을 대상으로 결선 투표를 실시한다는 구상이었다. 3차 투표까지 결정되지 않으면 사장 재공모가 이뤄진다.서기석 이사장, 6일 회의 속개... ""여권 이탈표 설득하려"" 비판때문에 즉각 결선 투표가 이뤄져야 했으나 서기석 KBS 이사장은 이날 오후 7시 정회를 선언했다. 1시간 가량 정회 끝에 서 이사장은 이사회 휴정과 함께 6일 회의를 속개하겠다고 일방적으로 선언했다. 야당 이사들이 ""4일 사장 선임을 하기로 규정한 사장 선임 규칙에 어긋난다""고 항의했지만 받아들여지지 않았다. 이날 사태를 두고 일부 여당 이사들의 '반란'이 있었다는 관측이 지배적이다. 사실상 정권의 의중과 다름없다고 평가되던 박 후보자를 선임하는 데 일부 여당 이사들이 반기를 들었고 과반을 차지한 여당 이사 6명 중 이탈표가 나온 것이다.  복수 관계자들의 말을 종합하면, 5일 오전에는 여당 측 이사가 사퇴 의사를 밝히기도 했다. KBS 이사회 사정에 밝은 한 관계자는 ""1차 투표에서 과반이 나오지 않았기 때문에 당시 여당 측 이사들의 뜻이 모이지 않았던 것은 확실해 보인다""면서 ""여당 이사들 사이 여전히 이견이 있는 상황인 것으로 추측된다""고 밝혔다. 전국언론노조 KBS본부 역시 성명을 내고 ""이번 연기는 정권 지지 속에 사장 선임이 당연시됐던 박민이 과반 득표를 달성하지 못하는 상황에 직면하자, 혹시라도 결선 투표에 들어가서 정권 뜻과 다른 결과가 나올까 겁을 먹고 연기 결정을 내린 것으로 해석된다""며 ""여권 이사 중 이탈표를 설득하기 위해 시간을 번 것 아니고 무엇인가""라고 했다. 서 이사장이 6일 이사회를 속개하겠다고 밝혔지만 이 역시 여의치 않은 상황이다. 야당 측 이사들이 6일 이사회 속개는 규정 위반이라고 반발하며, 이사회 불참을 공언하고 있기 때문이다.야당 측 한 이사는 <오마이뉴스>와 한 통화에서 ""4일 사장 선임을 하겠다는 것은 이사들의 주장이 아니라 KBS 사장 선임 규칙에 명시된 내용""이라며 ""그 규정을 무시하고 6일 사장을 선임하는 것은 규정 위반이 명백한데, 참여할 이유가 없다""라고 못박았다. 
",1,n.news.naver.com,naver
"연금저축, 사고보험금, 중기퇴직연금도 5천만원까지 보호",http://www.seouleconews.com/news/articleView.html?idxno=74097,http://www.seouleconews.com/news/articleView.html?idxno=74097,"금융위원회는 10일 이 같은 내용의 '예금자보호법 시행령' 개정안이 국무회의에서 의결됐다고 밝혔다.... 달라지는 예금자보호 한도 이번 시행령 개정안은 10월 중 공포 즉시 시행될 예정이며, 연금저축공제 및 일반... ","Tue, 10 Oct 2023 13:48:00 +0900",,1,www.seouleconews.com,seouleconews
"지역 신협 이사장 선거, '자산 1000억 이상'이면 선관위 위탁 의무화된다",https://www.eroun.net/news/articleView.html?idxno=37965,https://www.eroun.net/news/articleView.html?idxno=37965,금융위원회는 10일 국무회의에서 이같은 내용을 담은 신용협동조합법 시행령 개정안이 의결됐다고 밝혔다.... 이번 시행령 가운데 지역 신협 이사장 선거관리 의무위탁 규정은 오는 19일부터 시행되며 연금저축공제 및... ,"Wed, 11 Oct 2023 09:36:00 +0900",,1,www.eroun.net,eroun
[판세] 종부세액 공제할 재산세액 계산식 정한 구 종부세법 시행령 조항의 효...,https://www.sejungilbo.com/news/articleView.html?idxno=44586,https://www.sejungilbo.com/news/articleView.html?idxno=44586,"이 사건 처분을 하면서 피고는 구 종합부동산세법 시행령(2019. 2. 12. 대통령령 제29524호로 개정되기 전의 것... 종합부동산세법 시행령 제4조의2 제1항, 제5조의3 제1항, 제2항이 모법의 위임범위를 벗어나 무효인지... ","Mon, 25 Sep 2023 08:26:00 +0900",,1,www.sejungilbo.com,sejungilbo
"대법 &quot;종부세 세액 공제범위, 시행령 위임은 합법&quot;",http://news.tvchosun.com/site/data/html_dir/2023/09/25/2023092590075.html,https://n.news.naver.com/mnews/article/448/0000429184?sid=102,"시행령은 계속해서 바뀌었는데, 이번 판결의 대상이 된 것은 '공정시장가액비율'을 추가해 2015년 11월에 개정된 시행령이다. 이 시행령으로 계산하니 재산세액 일부만 공제되는 결과가 나왔다. 마포세무서는 2016년 11월... ","Mon, 25 Sep 2023 09:58:00 +0900","
			종합부동산세 과세에 재산세를 얼마만큼 공제할지를 대통령령으로 정할 수 있도록 한 현행법 체계는 합법이라는 대법원 판단이 나왔다.대법원 1부는 A사가 마포세무서장을 상대로 낸 종부세 취소 소송 상고심에서 원심을 깨고 서울고법으로 돌려보냈다고 25일 밝혔다.종부세는 국세로 개인이 가진 부동산의 합계액을 기준으로 과세한다.재산세는 지방세로, 가진 재산에 부과된다.종부세법은 이중과세 문제를 조정하기 위해 종부세를 부과할 때 재산세를 공제하게 하는데 구체적인 계산식은 대통령령에 위임한다.시행령은 계속해서 바뀌었는데, 이번 판결의 대상이 된 것은 '공정시장가액비율'을 추가해 2015년 11월에 개정된 시행령이다.이 시행령으로 계산하니 재산세액 일부만 공제되는 결과가 나왔다.마포세무서는 2016년 11월 A사에 종부세 23억8752만 원과 농어촌특별세 4억7750만 원을 부과했다.공제된 재산세액은 8억8천만 원이었다.A사는 추가 공제를 요구하며 2017년 소송을 냈다.법률에 따라 재산세액 전액을 공제하는 게 맞다고 주장했다.전액을 공제하도록 정한 법률과 달리 시행령이 재산세액을 일부만 공제하도록 하는 것이어서 위법한 시행령이라고도 했다.1심은 A사의 청구를 기각했지만 2심은 시행령이 위법해 효력이 없는 것으로 봐야 한다며 A사 승소로 판결했다.대법원은 ""재산세액 중 일부만을 공제하도록 했더라도 구 종부세법의 위임 범위와 한계를 벗어나 무효라고 볼 수 없다""고 판결했다.
		",1,n.news.naver.com,naver
"중소벤처기업부, 민간이 중심이 되는 '벤처모펀드' 시대 연다",https://www.polinews.co.kr/news/articleView.html?idxno=621868,https://www.polinews.co.kr/news/articleView.html?idxno=621868,"중소벤처기업부는 민간 벤처모펀드의 등록요건 및 투자비율, 운용의 자율성 확대 등을 규정하는 내용의 '벤처투자 촉진에 관한 법률 시행령' 개정안이 국무회의에서 의결됐다고 밝혔다. 이에 따라 민간 벤처모펀드가 국내... ","Wed, 11 Oct 2023 11:54:00 +0900",,1,www.polinews.co.kr,polinews
"대법 “종부세, 재산세액 공제범위 시행령으로 바꿔도 합법”",https://www.munhwa.com/news/view.html?no=2023092501039910120002,https://n.news.naver.com/mnews/article/021/0002595918?sid=102,이번 판결의 대상이 된 것은 ‘공정시장가액비율’을 계산식에 추가해 2015년 11월에 개정된 시행령이다. 이전에는 종합부동산세와 같은 과세 대상에 부과된 재산세액 전부를 공제하도록 했다. 반면 개정된 시행령에... ,"Mon, 25 Sep 2023 06:25:00 +0900","




대법원 전경. 대법원 홈페이지  종합부동산세를 과세하면서 동일한 주택·토지 등에 부과된 재산세를 얼마만큼 공제할지를 대통령령으로 정할 수 있도록 한 현행법 체계가 합법이라는 대법원 판단이 나왔다.대법원 1부(주심 김선수 대법관)는 A 주식회사가 마포세무서장을 상대로 낸 종합부동산세 취소 소송 상고심에서 원고승소 판결을 파기하고 사건을 서울고법에 돌려보냈다고 25일 밝혔다.종부세와 재산세는 모두 보유세로서 동일한 부동산에 대해 부과된다. 이로 인해 이중과세가 문제가 발생한다. 종부세법은 이러한 문제를 조정하기 위해 기 납부한 재산세를 공제하는 규정을 두고 있다. 구체적인 계산식은 대통령령으로 정하도록 위임한다.이번 판결의 대상이 된 것은 ‘공정시장가액비율’을 계산식에 추가해 2015년 11월에 개정된 시행령이다. 이전에는 종합부동산세와 같은 과세 대상에 부과된 재산세액 전부를 공제하도록 했다. 반면 개정된 시행령에 따라 계산해보면 재산세액 일부만 공제되는 결과가 나왔다.마포세무서는 2016년 11월 A 사에 종합부동산세 23억8752만 원과 농어촌특별세 4억7750만 원을 부과했다. 당시 공제된 재산세액은 8억8000만 원이었다.    A 사는 추가 공제를 요구하며 2017년 소송을 냈다. A 사 측은 과세당국이 재산세액 일부만 공제하는 것으로 시행령을 해석했으나 법률에 따라 재산세액 전액을 공제하는 게 맞는다고 주장했다. 전액을 공제하도록 정한 법률과 달리 시행령이 재산세액을 일부만 공제하도록 하는 것이므로 법률의 위임 범위를 초과한 위법한 시행령이라고도 했다.하급심 판단은 엇갈렸다. 1심은 A 사의 청구를 기각했지만 2심은 시행령이 위법해 효력이 없는 것으로 봐야 한다며 A 사 승소로 판결했다.대법원은 그러나 ""이 사건 조항이 동일한 과세 대상에 대해 종합부동산세의 과세 기준금액을 초과하는 영역에 부과되는 재산세액 중 일부만을 공제하도록 했더라도 구 종부세법의 위임 범위와 한계를 벗어나 무효라고 볼 수 없다""고 판결했다. 대법원은 종부세법의 문언 등을 통해 볼 때 입법자가 재산세액을 얼마나 공제할지 정할 수 있도록 시행령에 위임한 것으로 보는 게 타당하다고 판단했다.
",1,n.news.naver.com,naver
연금저축·사고보험금도 5천만원까지 예금보호한도 별도 적용,https://www.youthdaily.co.kr/news/article.html?no=137197,https://www.youthdaily.co.kr/news/article.html?no=137197,"'예금자보호법 시행령' 개정안 국무회의 의결 앞으로 연금저축, 사고보험금, 중소기업퇴직연금기금에 대해... ‘예금자보호법 시행령’ 개정안이 국무회의에서 의결됐다고 10일 밝혔다. 정부는 2015년부터 확정기여형(DC형)... ","Tue, 10 Oct 2023 16:16:00 +0900",,1,www.youthdaily.co.kr,youthdaily
&quot;접경지에 가평군 포함해야&quot; 국회서 토론회,https://www.yna.co.kr/view/AKR20231004145200060?input=1195m,https://n.news.naver.com/mnews/article/001/0014237760?sid=102,평화경제특구법 시행령 개정 통한 입법 전략 제시 경기 가평군과 국민의힘 최춘식(포천·가평) 의원은 4일... 특히 평화경제특구법 시행령 개정을 통해 접경지역 지원 특별법을 개정하는 입법 전략을 제시하기도 했다.... ,"Wed, 04 Oct 2023 17:56:00 +0900","
평화경제특구법 시행령 개정 통한 입법 전략 제시



가평군 접경지역 지정 방안 토론회(서울=연합뉴스) 경기 가평군과 국민의힘 최춘식(포천·가평) 의원은 4일 국회 의원회관에서 '가평군 접경지역 지정 및 발전 방안 모색을 위한 정책 토론회'를 열었다. 2023.10.4 [가평군 제공. 재판매 및 DB 금지]    (가평=연합뉴스) 김도윤 기자 = 경기 가평군과 국민의힘 최춘식(포천·가평) 의원은 4일 국회 의원회관에서 '가평군 접경지역 지정 및 발전 방안 모색을 위한 정책 토론회'를 열었다고 밝혔다.    소성규 대진대 교수가 '접경지역 지원 특별법의 개정 방안'을 주제로 발표했으며 김재광 선문대 교수, 이성우 경기연구원 실장, 박재근 가평군 과장, 이소영 한국지방행정연구원 실장, 이준식 행정안전부 과장 등이 토론에 나섰다.    이들은 접경지역 지원 사업 활성화를 위해 중앙정부가 관련 법을 개정하고 경기도는 조례를 제정할 필요가 있다는 데 의견을 모았다.    특히 평화경제특구법 시행령 개정을 통해 접경지역 지원 특별법을 개정하는 입법 전략을 제시하기도 했다.    이를 위해 평화경제특구로 지정되도록 대응 방안을 준비해야 한다고 요구했다.    가평군을 접경지역에 포함하기 위한 논의는 이번이 처음이다.



접경지역(가평=연합뉴스) 접경지역을 지원하는 법이 2000년 처음 제정된 뒤 여러 차례 개정되고 2011년에는 특별법으로 격상됐으나 지정 요건을 갖춘 경기 가평군이 빠져 있다. 2023.10.4 [가평군 제공. 재판매 및 DB 금지]    가평군은 관련 법 제정 당시부터 접경지역 지정 요건을 갖췄으나 제외됐다고 주장하고 있다.     정부는 2000년 접경지역 지원법을 제정하면서 민간인출입통제선(민통선)으로부터 20㎞ 안에 있는 인천·경기·강원지역 15개 시·군 98개 읍·면·동을 대상으로 정했다.    당시 가평군 북면도 20㎞ 안에 들었으나 정부가 25㎞로 분류하면서 빠졌다.    이 법은 2008년 개정되면서 범위가 25㎞로 확대돼 지원 대상도 15개 시·군 186개 읍·면·동으로 늘었으나 이때도 가평군은 포함되지 않았다.    더욱이 2011년 특별법으로 격상되면서 지원 대상을 민통선과의 거리와 지리적 여건, 낙후성 등을 고려해 정하도록 했으나 이들 요건을 모두 충족한 가평군은 이번에도 제외됐다.     접경지역은 국비, 특별교부세 등 재정 지원과 각종 부담금 감면, 기업 등에 대한 지원을 받을 수 있다.    서태원 군수는 ""그동안 입법, 행정 어디에서도 가평군의 접경지역 지정과 관련한 검토나 논의가 없어 20년간 소외됐다""며 ""지금이라도 관심과 지원이 필요하다""고 밝혔다.    kyoon@yna.co.kr
",1,n.news.naver.com,naver
"자산 1000억 이상 지역신협, 이사장 선거 시 선관위가 관리",https://www.ekn.kr/web/view.php?key=20231010010001925,https://www.ekn.kr/web/view.php?key=20231010010001925,금융위원회는 이같은 내용의 신용협동조합법 시행령 개정안이 국무회의에서 의결됐다고 10일 밝혔다. 앞서... 설정하도록 시행령을 개정했거나 개정할 계획이다. 연금저축공제·사고공제금 별도 한도 보장 규정은 즉시... ,"Tue, 10 Oct 2023 17:04:00 +0900",,1,www.ekn.kr,ekn
건설폐기물법 시행령 개정…영업정지 대체과징금 최대 2억원 상향,https://www.news1.kr/articles/5181820,https://n.news.naver.com/mnews/article/421/0007072017?sid=101,법률 시행령' 일부 개정안이 국무회의에서 의결돼 9월29일부터 시행된다고 25일 밝혔다. 이번 개정안은... 환경부는 &quot;이번 시행령 개정으로 매출액과 연동되는 과징금 부과를 통해 법률 위반행위에 대한 제재 실효성을... ,"Mon, 25 Sep 2023 10:00:00 +0900","
정액 부과에서 매출액 대비 2~5% 부과로 개선



제주 제주시의 한 건설폐기물 중간처리업체 사업장 한편에 재활용되지 못한 건설폐기물 잔재물(혼합 쓰레기)이 5m 넘게 쌓여 있다..2019.1.18./뉴스1 ⓒ News1 오미란 기자(세종=뉴스1) 심언기 기자 = 환경부는 건설폐기물 처리업자에 대한 과징금의 구체적 부과기준을 담은 '건설폐기물의 재활용촉진에 관한 법률 시행령' 일부 개정안이 국무회의에서 의결돼 9월29일부터 시행된다고 25일 밝혔다.이번 개정안은 건설폐기물 처리업자가 건설폐기물법 위반으로 영업정지처분을 받고, 이를 과징금으로 대체할 경우 영업정지 기간에 따라 부과되는 과징금의 구체적인 기준을 주요 내용으로 하고 있다.이에 따라 영업정지 1‧3‧6개월의 행정처분을 과징금으로 대체할 경우 그동안 △2000만원 △5000만원 △1억원이 과징금으로 부과되었으나, 앞으로는 직전 3개 연도 연평균 매출액의 △2% △3% △5%에 해당하는 과징금을 부과받는다. 과징금의 최대 한도는 2억원이다.환경부는 ""이번 시행령 개정으로 매출액과 연동되는 과징금 부과를 통해 법률 위반행위에 대한 제재 실효성을 확보해 국민 피해와 주변 환경오염을 최소화할 수 있을 것""이라고 밝혔다.
		",1,n.news.naver.com,naver
연금저축·사고보험금도 5천만원까지 별도 보호,https://www.ksilbo.co.kr/news/articleView.html?idxno=981721,https://www.ksilbo.co.kr/news/articleView.html?idxno=981721,예금자보호법 시행령 개정안이 10일 국무회의에서 의결됐다고 밝혔다. 지난 2015년 2월 이후 확정기여형 및... 금융위원회 관계자는 &quot;시행령 개정안은 10월 중 공포 즉시 시행될 예정&quot;이라며 &quot;연금저축공제 및 일반... ,"Wed, 11 Oct 2023 00:12:00 +0900",,1,www.ksilbo.co.kr,ksilbo
"광양국가산업단지, 첨단 신산업 투자 가시화",https://www.seoul.co.kr/news/newsView.php?id=20231006500138&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003398511?sid=100,전라남도는 6일 광양국가산업단지 첨단 신산업 투자 활성화를 위한 ‘산업입지 및 개발에 관한 법률 시행령... 이번 ‘산업입지법’ 시행령 개정안의 국무회의 의결로 오는 19일부터 개정안이 시행됨에 따라 첨단 신산업... ,"Fri, 06 Oct 2023 15:54:00 +0900","
광양국가산단 동호안 투자 규제 해소 결정, 전남도 투자 적극 지원



전남도청 전경전라남도는 6일 광양국가산업단지 첨단 신산업 투자 활성화를 위한 ‘산업입지 및 개발에 관한 법률 시행령’ 개정안의 국무회의 의결에 대해 환영 입장을 밝혔다.그동안 광양국가산업단지는 제철산업에 한정돼 급변하는 산업 변화에 대응이 어려워 이차전지 등 첨단 신산업 분야 신규 투자에 많은 제약을 겪었다.이번 ‘산업입지법’ 시행령 개정안의 국무회의 의결로 오는 19일부터 개정안이 시행됨에 따라 첨단 신산업 분야에 투자할 수 있는 계기가 마련됐다.전남도와 광양시는 그동안 국무조정실과 국토부, 해수부 등 관련 기관을 지속 방문해 동호안 투자 규제 해소를 건의해 지난 4월 19일 한덕수 국무총리가 동호안 부지 현장을 방문해 규제 해소를 약속했다.이어 정부는 ‘제4차 민·관 합동 규제혁신전략회의’에서 산업단지를 전통 제조업 중심에서 첨단 신산업 위주로 전환하는 ‘산단 입지 킬러 규제 혁파방안’을 발표했다.현재 동호안은 756만㎡(약 230만 평) 중 381만㎡(약 119만 평)가 개발 완료됐으며 385만㎡(약 111만 평)는 개발 중이거나 미개발 구역으로 공유수면 매립을 추진 중이다.이번 개정안 의결로 포스코그룹은 동호안에 이차전지 핵심 소재 공급과 그린에너지개발을 통한 수소환원제철 전환 등에 4조 4천억 원의 투자가 진행될 예정이다.또 이와 연계해 포스코는 2032년 이후 수소 환원 제철에 30조 원 이상을 투자할 예정이다.포스코그룹의 투자계획이 실현될 경우 지역에 양질의 일자리 창출과 지역경제 활력 제고는 물론 대기업의 수도권 쏠림에서 탈피해 수도권과 지방이 공동 발전하는 지역균형발전에 기여할 전망이다.김영록 전남도지사는 “전남도는 기업 투자와 지역 발전을 위해 앞으로도적극적인 규제 해소에 노력할 것”이라며 “광양국가산단 동호안 규제 해소를 위한 정부의 결단을 거듭 환영하고, 계획대로 차질 없이 추진되도록 모든 역량을 쏟을 예정”이라고 말했다.
		",1,n.news.naver.com,naver
