title,original link,link,description,publication date,contents,label,base_url,source
"송영길 전 대표, 검찰 규탄 농성",https://www.yna.co.kr/view/PYH20231011087700013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254479?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:43:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
"송영길 전 대표, 검찰 규탄 농성",https://www.yna.co.kr/view/PYH20231011087800013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254480?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:43:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
"송영길 전 대표, 검찰 규탄 농성",https://www.yna.co.kr/view/PYH20231011087500013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254477?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:43:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
"송영길 전 대표, 검찰 규탄 농성",https://www.yna.co.kr/view/PYH20231011087600013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254478?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:43:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
"송영길 전 대표, 검찰 규탄 농성",https://www.yna.co.kr/view/PYH20231011087900013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254481?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:43:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
검찰 규탄 농성 나선 송영길 전 대표,https://www.yna.co.kr/view/PYH20231011088400013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254484?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:44:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
검찰 규탄 농성 나선 송영길 전 대표,https://www.yna.co.kr/view/PYH20231011088500013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254485?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:44:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
검찰 규탄 농성 나선 송영길 전 대표,https://www.yna.co.kr/view/PYH20231011088200013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254483?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:44:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
검찰 규탄 농성 나선 송영길 전 대표,https://www.yna.co.kr/view/PYH20231011088100013?input=1196m,https://n.news.naver.com/mnews/article/001/0014254482?sid=102,2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11,"Wed, 11 Oct 2023 11:44:00 +0900","




    (서울=연합뉴스) 임화영 기자 = 2021년 더불어민주당 전당대회 돈봉투 의혹을 받는 송영길 전 대표가 11일 오전 서울 서초구 중앙지검 앞에서 검찰 규탄 농성을 하고 있다. 2023.10.11    hwayoung7@yna.co.kr
",1,n.news.naver.com,naver
기자회견 하는 송영길 전 대표,https://www.news1.kr/photos/view/?6259778,https://n.news.naver.com/mnews/article/421/0007101672?sid=100,송영길 전 더불어민주당 대표가 11일 오전 서초동 서울중앙지검 앞에서 검찰 범죄 카르텔 전체주의 세력 규탄 릴레이 농성 선전포고 기자회견을 하고 있다. 송 전 대표는 &quot;야당 인사들과 반대자들의 인생을 절단내고자... ,"Wed, 11 Oct 2023 10:49:00 +0900","




(서울=뉴스1) 박정호 기자 = 송영길 전 더불어민주당 대표가 11일 오전 서초동 서울중앙지검 앞에서 검찰 범죄 카르텔 전체주의 세력 규탄 릴레이 농성 선전포고 기자회견을 하고 있다.송 전 대표는 ""야당 인사들과 반대자들의 인생을 절단내고자 달려드는 검찰 범죄 카르텔 세력과 맞서 싸우겠다""며 ""검찰은 신속히 저를 소환조사하여 사건을 종결 처리할 것을 강력히 촉구한다""고 밝혔다. 2023.10.11/뉴스1
		",1,n.news.naver.com,naver
'돈봉투' 윤관석 오늘 첫 공판…송영길 직격할까,https://www.nocutnews.co.kr/news/6025024,https://n.news.naver.com/mnews/article/079/0003820980?sid=102,윤 의원이 송영길 당시 당대표 후보의 당선을 위해 캠프 관계자들에게 현금 6000만원을 받은 뒤 민주당... 강씨는 송영길 캠프 뿐만 아니라 민주당에서 오랫동안 활동하며 당내 선거 때마다 캠프 내 윤활유 역할을 해온... ,"Tue, 10 Oct 2023 05:22:00 +0900","
송영길 소환 임박…관계자들은 모두 '책임 덜기' 급급피고인 윤관석, 법정 첫 출석…돈봉투 관계자 병행 심리 가능성



법원 출석하는 윤관석 의원. 연합뉴스2021년 더불어민주당 전당대회 불법 금품 살포·수수 의혹의 정점에 있는 윤관석 의원(무소속)에 대한 첫 공판이 10일 열린다. 공판 직후 윤 의원이 불구속 상태에서 재판을 받게 해달라며 청구한 보석 심문도 진행된다.홀로 구속된 宋최측근 윤관석…지시 안했다?서울중앙지법 형사합의21-2부(김정곤·김미경·허경무 부장판사)는 10일 오후 정당법 위반 혐의를 받는 윤 의원의 첫 공판과 보석심문을 진행한다. 같은날 박용수 전 당대표실 보좌관에 대한 공판도 심리한다.윤 의원과 박씨, 강래구 전 한국수자원공사 상임감사위원에 대한 공판을 모두 맡고 있는 이 재판부는 병행 심리를 고려하고 있다고 밝힌 바 있어, 이날 향후 심리 방식이 결정될 가능성이 크다. 병행 심리는 같은 재판부가 몇 건의 사건을 병행해 심리하는 것이다.'돈봉투 의혹 사건'의 경우 '이정근 녹취록'에 상당 부분 근거해 수사가 이뤄졌다. 재판부는 피고인별로 증인신문이나 서증조사가 엇비슷하게 반복되면 재판이 지연될 수 있다는 우려에 병행 심리 가능성을 시사한 것으로 보인다.윤 의원은 앞선 공판준비기일에서 이미 대략적인 사실관계는 인정했다. 다만 구체적인 공소사실에 대해서는 ""다소 과장된 부분에 대해 다툰다""고 밝힌 상태다.윤 의원 측은 지난달 18일 ""(돈봉투 전달을) 지시하고 권유, 요구를 한 것이 아니다""라고 강조했다. 박 전 보좌관 등과 '협의'를 한 것이지 '지시'한 게 아니라는 것. 또 윤 의원이 국회의원들에게 전달한 금품 역시 100만원짜리 봉투들로, 총액은 2000만원을 넘지 않는다고 했다.윤 의원이 송영길 당시 당대표 후보의 당선을 위해 캠프 관계자들에게 현금 6000만원을 받은 뒤 민주당 의원들에게 뿌렸다고 보고 있는 공소사실과는 차이가 있다.



연합뉴스'돈봉투 사건'은 강래구 전 한국수자원공사 상임감사위원이 2021년 5월 민주당 전당대회 과정에서 송 전 대표 당선을 위해 윤 의원·이성만 의원 등과 공모해 국회의원과 경선캠프 지역본부장·지역상황실장에게 9400만원의 금품을 살포한 것에서 시작한다.윤 의원은 송 전 대표 인천시장 시절 시 대변인을 맡았고, 이 의원은 시의회 의장이었다. 송 전 대표와 인연이 오래된 만큼 캠프에서도 윤 의원을 중심으로 선거운동이 이뤄졌고, 당선 후 당무 역시 마찬가지였다.윤 의원은 캠프 시절부터 당선된다면 실질적으로 당내 모든 사무를 관장하는 사무총장을 맡을 거라는 기대를 받은 인물이기도 하다. 그가 다른 관계자들과 마찬가지로 '협의'하는 역할에 머물렀다는 증언은 형량을 줄이기 위한 방법이면서 종국에는 최종 지시 주체로 송 전 대표를 직격하는 것으로 해석될 여지가 있는 발언이기도 하다.특히 캠프에서 활동했던 국회의원 중 자신만 구속기소된 데 대한 서운함이 큰 것으로 전해지면서, 이날 첫 공판에서 윤 의원이 '지시하지 않았다'는 취지의 증언을 넘어서는 내용의 발언을 내놓을지 관심이 쏠린다.너도 나도 중간책…지시는 누가 했나지금까지 나온 관계자들의 증언을 종합하면 모두가 '중간책'임을 자처하고 있는 상태다. 돈봉투 조성과 살포를 처음부터 지시한 사람은 지목되지 않았다.공직선거법에 따르면 금품 제공죄는 3년 이하 징역에, 금품 지시·요구·권유 혐의는 5년 이하 징역에 처하기 때문에 더 무거운 혐의를 피하기 위한 전략을 각자 구사하고 있는 셈이다.박 전 보좌관은 지난달 12일 공판준비기일에서 ""피고인(박씨)은 윤 의원으로부터 직접 돈을 달라는 요청을 받은 사실이 없고 강 전 위원과 이 전 부총장으로부터 윤 의원이 돈을 필요로 한다는 말을 듣고 이 전 부총장에게 전달했다""고 강조했다.사업가 김모씨 등으로부터 현금을 받아 캠프에 전달하는 등 자금책 역할을 했던 강씨 역시 공판에서 자신의 책임을 덜어내기 위한 증언을 쏟아냈다. 강씨는 송영길 캠프 뿐만 아니라 민주당에서 오랫동안 활동하며 당내 선거 때마다 캠프 내 윤활유 역할을 해온 것으로 통하는 인물이다.강씨는 지난달 19일 ""자신이 2021년 3월 지역본부장에게 금품을 준 것은 맞지만 캠프 조직이 구성되고 나서는 피고인의 비중이 급감했다""고 말했다.그러면서 ""당대표 선거의 형사책임은 최종적으로 총괄 라인인 송영길 전 대표가 져야 하는 것""이라며 송 전 대표를 직격했고, 실무라인으로는 이정근 전 민주당 사무부총장을 지목했다.강씨는 ""조직본부와 관련해 이 사건 공소사실 관련된 금품을 수수한 사람은 전부 이 전 사무부총장이고, 박씨로부터 3000만 원을 2번 받아 윤 의원에게 전달한 것도 이 전 부총장""이라고 말한 바 있다.다만 아직까지 송 전 대표가 '돈봉투를 마련하라'고 구체적으로 지시나 권유를 했다는 명확한 정황이 드러난 것은 아니다. 검찰은 지난달 27일 서울 용산구에 있는 송 전 대표의 자택을 압수수색하고, 조만간 소환조사를 예고한 상태다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn
",1,n.news.naver.com,naver
