title,original link,link,description,publication date,contents,label,base_url,source
‘해병대 채상병 사망 국정조사 촉구’ 국민동의청원 5만명 넘겨,https://www.joongang.co.kr/article/25187692,https://n.news.naver.com/mnews/article/025/0003303391?sid=102,군인권센터는 지난달 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다고 27일 밝혔다. 군인권센터는 지난 16일 채상병의 사망 경위를 수사하는... ,"Sun, 27 Aug 2023 19:17:00 +0900","
  



지난 7월 22일 경북 포항 해병대 1사단 체육관인 '김대식관'에서 열린 고 채수근 상병 영결식에서 영현이 입장하고 있다. 연합뉴스       군인권센터는 지난달 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다고 27일 밝혔다.      군인권센터는 지난 16일 채상병의 사망 경위를 수사하는 과정에서 외압이 있었다는 의혹을 제기하며 국정조사를 해야 한다는 국민동의청원을 올렸다.        이 청원은 10일 만인 26일 5만명 이상 동의를 받았다.      국회 국민동의청원은 공개일로부터 30일 안에 5만명 이상 동의를 얻으면 국회 소관 상임위원회에 회부된다. 심사에서 채택되면 국회 본회의에 상정된다.      군인권센터는 “국회는 국정조사를 조속히 실시해 사건 수사에 부당하게 개입해 군사법질서를 교란해놓고 도리어 무고한 이들을 범죄자로 몰아가는 정부와 국방부의 조직적 범죄 행태를 낱낱이 규명해달라”고 요구했다.      군인권센터는 국민청원과는 별개로 18일 해병대 1사단장 등 8명을 해병대 수사단이 경북경찰청에 사건을 이첩할 당시 인지통보서 내용 그대로 경찰청 국가수사본부에 고발했다. 해병대 수사단에서 수사기록을 넘겨받은 후에 국방부 검찰단에 기록을 다시 넘겼다는 이유로 경북경찰청장도 직권남용·직무유기 혐의로 같은 날 고발했다.  
",1,n.news.naver.com,naver
'채상병 사건 국정조사 촉구' 국민청원 5만명,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202308270073&t=NN,https://n.news.naver.com/mnews/article/215/0001121575?sid=102,지난 7월 경북 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다. 군인권센터는 지난 16일 채상병의 사망 경위를 수사하는 과정에서 외압이 있었다는... ,"Sun, 27 Aug 2023 19:03:00 +0900","




지난 7월 경북 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다.군인권센터는 지난 16일 채상병의 사망 경위를 수사하는 과정에서 외압이 있었다는 의혹을 제기하며 국정조사를 해야 한다는 국민동의청원을 올렸다. 이 청원은 10일 만인 26일 5만명 이상 동의를 받았다.국회 국민동의청원은 공개일로부터 30일 안에 5만명 이상 동의를 얻으면 국회 소관 상임위원회에 회부된다. 심사에서 채택되면 국회 본회의에 상정된다.군인권센터는 ""국회는 국정조사를 조속히 실시해 사건 수사에 부당하게 개입해 군사법질서를 교란해놓고 도리어 무고한 이들을 범죄자로 몰아가는 정부와 국방부의 조직적 범죄 행태를 낱낱이 규명해달라""고 요구했다.또 국민청원과는 별개로 18일 해병대 1사단장 등 8명을 해병대 수사단이 경북경찰청에 사건을 이첩할 당시 인지통보서 내용 그대로 경찰청 국가수사본부에 고발했다.(자료사진=연합뉴스)
",1,n.news.naver.com,naver
'채상병 사망 국정조사' 국민동의청원 5만명 넘겨,https://www.yna.co.kr/view/AKR20230827040800004?input=1195m,https://n.news.naver.com/mnews/article/001/0014154596?sid=102,군인권센터는 지난달 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다고 27일 밝혔다. 군인권센터는 지난 16일 채상병의 사망 경위를 수사하는... ,"Sun, 27 Aug 2023 18:56:00 +0900","




영결식장에 들어오는 영현(포항=연합뉴스) 손대성 기자 = 22일 경북 포항 해병대 1사단 체육관인 '김대식관'에서 열린 채모 상병 영결식에서 영현이 입장하고 있다.    채 상병은 지난 19일 오전 9시께 예천 내성천에서 실종자를 수색하던 중 급류에 휩쓸려 숨졌다. 2023.7.22 sds123@yna.co.kr    (서울=연합뉴스) 안정훈 기자 = 군인권센터는 지난달 수해 실종자 수색 중 순직한 해병대 채모 상병의 사건의 국정조사를 촉구하는 국회 국민동의청원에 5만명 이상 동의했다고 27일 밝혔다.    군인권센터는 지난 16일 채상병의 사망 경위를 수사하는 과정에서 외압이 있었다는 의혹을 제기하며 국정조사를 해야 한다는 국민동의청원을 올렸다. 이 청원은 10일 만인 26일 5만명 이상 동의를 받았다.    국회 국민동의청원은 공개일로부터 30일 안에 5만명 이상 동의를 얻으면 국회 소관 상임위원회에 회부된다. 심사에서 채택되면 국회 본회의에 상정된다.    군인권센터는 ""국회는 국정조사를 조속히 실시해 사건 수사에 부당하게 개입해 군사법질서를 교란해놓고 도리어 무고한 이들을 범죄자로 몰아가는 정부와 국방부의 조직적 범죄 행태를 낱낱이 규명해달라""고 요구했다.    또 국민청원과는 별개로 18일 해병대 1사단장 등 8명을 해병대 수사단이 경북경찰청에 사건을 이첩할 당시 인지통보서 내용 그대로 경찰청 국가수사본부에 고발했다. 해병대 수사단에서 수사기록을 넘겨받은 후에 국방부 검찰단에 기록을 다시 넘겼다는 이유로 경북경찰청장도 직권남용·직무유기 혐의로 같은 날 고발했다.    hug@yna.co.kr
",1,n.news.naver.com,naver
'채 모 상병 사망 사건' 국정조사 청원 성사,https://www.ytn.co.kr/_ln/0103_202308271535284977,https://n.news.naver.com/mnews/article/052/0001928100?sid=102,폭우 실종자를 수색하던 중 급류에 휩쓸려 숨진 해병대 고 채 모 상병 사망 사건과 해병대 수사단에 대한 국방부 외압 의혹에 대해 국정조사를 요구하는 국민동의청원이 국회 소관 상임위원회 회부 기준을 충족했습니다.... ,"Sun, 27 Aug 2023 15:35:00 +0900","
			폭우 실종자를 수색하던 중 급류에 휩쓸려 숨진 해병대 고 채 모 상병 사망 사건과 해병대 수사단에 대한 국방부 외압 의혹에 대해 국정조사를 요구하는 국민동의청원이 국회 소관 상임위원회 회부 기준을 충족했습니다.군인권센터는 어제(26일) 채 상병 사망 사건에 대한 국정조사를 요청하는 국회 국민동의청원이 열흘 만에 5만 명의 동의를 받아 성사됐다고 밝혔습니다.국민동의청원은 홈페이지 공개일로부터 30일 안에 5만 명이 동의하면 국회 소관위원회에 회부 됩니다.군인권센터는 그제(25일) 개최된 '박정훈 대령 항명죄 사건' 군검찰수사심의위원회에서 10명 중 5명이 '수사 중단'에 표결했다면서 박 대령이 받은 명령은 정당한 명령이 아니므로 항명죄가 성립할 수 없다는 게 다수의 의견이었다고 설명했습니다.이어 조속한 국정조사 실시를 통해 사건 수사에 부당하게 개입해 군사법 질서를 교란하고 무고한 이들을 범죄자로 몰아가는 정부와 국방부의 조직적 범죄 행태를 낱낱이 규명해 달라고 국회에 촉구했습니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
		",1,n.news.naver.com,naver
[단독] ‘故 채 상병 사망사건 국정조사’ 국민동의청원 5만명 돌파,http://www.segye.com/newsView/20230827505764?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003849177?sid=102,해병대 채수근 상병 사망 사건 진상규명을 위해 국회가 국정조사를 실시해야 한다는 내용의 국민동의청원이 발의된 지 열흘만에 26일 5만명을 돌파했다. 채 상병은 경북 예천군 수해 현장에서 실종자를 찾다 순직했다.... ,"Sun, 27 Aug 2023 13:38:00 +0900","
			해병대 채수근 상병 사망 사건 진상규명을 위해 국회가 국정조사를 실시해야 한다는 내용의 국민동의청원이 발의된 지 열흘만에 26일 5만명을 돌파했다. 채 상병은 경북 예천군 수해 현장에서 실종자를 찾다 순직했다.  



   해병대 1사단 내 김대식관에 마련된 고 채수근 상병의 빈소 영정 앞에 정부가 추서한 보국훈장 광복장이 놓여 있다. 뉴스1    군인권센터가 지난 16일 시작한 ‘해병대 1사단 고 채 상병 사망 사건 진상규명을 위한 국정조사’ 국회 국민동의청원은 이날 동의수 100%(5만명)를 달성했다. 국회 국민동의 청원은 공개일로부터 30일 안에 5만명 이상 동의를 얻으면 국회 소관 상임위원회에 회부된다.      국회 국민동의청원 게시판에 따르면 센터는 “수해 실종자 수색 중 사망한 해병대 故채수근 상병의 사망 원인을 규명하고, 처벌해야 할 책임자를 명명백백히 가려내 다시는 지휘관의 실적을 위해 장병들을 사지로 내모는 참극이 반복되지 않을 수 있게 해달라”고 취지를 밝혔다. 이어 “사건 수사를 둘러싼 논란이 점입가경”이라며 “수사가 마무리 된 뒤, 사단장, 여단장에게 면죄부를 주기 위해 대통령실, 국방부 등이 수사 결과 수정을 위한 외압을 가했다는 의혹이 커지고 있다”고 지적했다. 또 “법이 정한 절차에 따라 수사를 진행하는 前해병대 수사단장 박정훈 대령은 외압에 따르지 않았다는 이유로 항명죄로 수사를 받고 보직해임, 징계위원회 회부 등의 불이익을 겪고 있다”면서 “국방부는 채 상병 사망의 원인을 성역 없이 수사하고, 공명정대하게 규명할 능력도, 의지도 없다”고 덧붙였다.     센터는 청원 내용을 크게 5가지로 제안했다. △故채수근 상병의 안타까운 순직은 명백한 인재(人災) △문제가 없었던 해병대 수사단의 사망 원인 수사 △사단장, 여단장을 봐주기 위한 권력형 외압 △외압을 따르지 않은 해병대 수사단장 괴롭히기 △국정조사 청원 등이다. 센터는 “사고 1달이 다 되어가도록 채 상병 사망의 책임자들에 대한 정식 수사는 시작조차 못했다”며 “꿈도 피워보지 못하고 세상을 떠난 채 상병 사망의 진실을 밝혀 유가족과 피해자들을 위로해달라”고 말했다. 그러면서 “수사를 방해하며 군사법질서를 교란하는 권력형 범죄 의혹도 규명해달라”고 했다.
",1,n.news.naver.com,naver
미국 대선 다가오는데 바이든 인기는 갈수록 시들,http://www.sisajournal.com/news/articleView.html?idxno=273432,https://n.news.naver.com/mnews/article/586/0000065462?sid=104,"인터넷 매체인 악시오스는 WP-ABC 및 NBC 여론조사에서 바이든의 국정수행 부정평가가 56%를 기록한 것을 거론하며 &quot;민주당에 경고 신호&quot;라고 지적했고, 민주당 여론조사 팀원인 제프 호윗도 &quot;이번 설문조사 결과는... ","Sun, 08 Oct 2023 08:09:00 +0900","
트럼프에 9%p 차까지 뒤진 여론조사에 민주·진보진영 우려 커져'트럼프 사법 리스크'에 대한 반사이익에만 기대는 양상2024년 미국 대선이 13개월 앞으로 다가온 가운데, 최근 발표된 한 여론조사가 워싱턴 정가에 적지 않은 파장을 일으켰다. 3번째 대통령선거에 뛰어든 도널드 트럼프 전 대통령이 재선 도전에 나선 조 바이든 대통령을 오차범위를 벗어나 큰 격차로 앞서는 것으로 조사된 결과 때문이었다. 해당 여론조사를 공개한 미국의 유력지조차 ""이상치(outlier)""일 가능성이 있다며 확대 해석을 경계했지만, 향후 미국 대선 전망을 더욱 격랑에 휩싸이게 하고 있다.워싱턴포스트(WP)와 ABC방송이 9월15~20일(현지시간) 전국 유권자 1006명을 대상으로 실시해 24일 공개한 여론조사 결과(오차범위 ±3.5%포인트)에 따르면 가상 양자 대결에서 트럼프가 51%를 얻어 바이든(42%)을 오차범위를 벗어나9%p 앞서는 것으로 나타났다. 이는 같은 기관에서 실시한 지난 2월 조사보다 바이든은 2%p 내려가고 트럼프는 3%p 올라간 수치다.



바이든 대통령이 9월26일 현직 대통령으론 처음으로 자신의 지지층에 어필하기 위해 전미자동차노조 파업에 동참했다. ⓒ로이터 연합바이든, 카터·트럼프에 이어 세 번째로 낮아9%p의 지지율 격차는 최근 실시된 다른 여론조사 결과와 비교하면 다소 거리가 있는 결과다. 실제 폭스뉴스가 9월9~12일 등록 유권자 1012명을 대상으로 실시한 여론조사(오차범위 ±3.0%p)는 트럼프가 48%를 얻어 바이든(46%)을 2%p차로 앞섰고, 퀴니피액대가 9월7~11일 미국 성인 1910명(오차범위 ±2.2%p) 등을 대상으로 실시한 여론조사에선 오히려 바이든이 47%를 얻어 트럼프(46%)에 근소한 우위를 나타내는 등 박빙의 접전을 펼치고 있는 것으로 조사됐다. NBC방송이 9월15~19일 유권자 1000명을 대상으로 실시한 여론조사(오차범위 ±3.1%p) 역시 바이든과 트럼프가 각각 46%로 동률을 기록하는 등 초접전 양상을 보였다.이로 인해 해당 여론조사에 의문을 제기하는 목소리들이 나왔다. 사바토 버지니아대 정치센터장은 자신의 X(옛 트위터)에 ""WP-ABC 여론조사를 무시하라""면서 ""어떻게 이처럼 터무니없는 여론조사를 공표할 수 있느냐""고 비판했다. 네이트 콘 뉴욕타임스(NYT) 수석 정치애널리스트는 지난 5월 WP-ABC의 가상 대결 조사에서 트럼프가 바이든을 7%p 차로 앞섰던 것도 당시 대부분의 여론조사 결과와 거리가 있었다면서 ""만약 이것이 두 번 연속 발생했다면 이것은 접근법의 일부 요소에 따른 결과임이 분명하다""고 지적했다.이를 의식한 듯 WP는 해당 여론조사 결과에 대해 ""다른 여론조사와 상충하는 결과로, (기 추세에서 벗어난) 이상치일 가능성이 있다""고 평가했으며, ABC방송도 ""다른 여론조사에서는 접전을 보인다는 점에서 (결과를) 면밀하게 볼 필요가 있다""고 밝혔다.그러나 민주당과 진보진영에선 이번 여론조사 결과를 마냥 무시할 수 없다는 지적이 나온다. 바이든 대통령의 국정수행 지지율이 좀처럼 반전의 기미를 보이지 않고 있는 데다 바이든의 '고령'에 대한 우려도 점점 커지고 있기 때문이다. 선거 분석 업체인 '파이브서티에이트'에 따르면 10월4일 기준 바이든 대통령의 국정수행 평균 지지율은 40.3%다. 바이든의 국정수행을 '지지하지 않는다'는 비율은 54.8%에 달한다. 바이든의 지지율을 같은 시기 역대 대통령들과 비교해 보면, 지미 카터(35.0%)·트럼프(40.0%) 전 대통령에 이어 3번째로 낮았다. 카터와 트럼프는 모두 재선에 실패했다.바이든 대통령이 재선 도전에 나서면서 이른바 '바이드노믹스'를 적극 홍보하고 있지만, 좀처럼 미국인들에겐 피부에 와 닿지 않고 있는 것으로 나타났다. WP-ABC 조사에선 바이든의 경제정책에 대한 지지율은 30%에 불과했다. NBC 여론조사에서도 경제에 대해 ""매우 불만족스럽다""는 응답이 50%였다. 더 큰 문제는 바이든의 고령에 대한 부정적 인식이 지속되고 있다는 점이다. 해당 조사에서 응답자의 74%는 바이든이 연임을 하기에 너무 늙었다고 답했다. 민주당 성향 응답자 중 62%는 바이든이 아닌 다른 사람을 후보로 내야 한다고 답했다.여론조사 전문가인 게리 랭거는 ABC뉴스와의 인터뷰에서 ""많은 설문의 (조사) 결과가 바이든 대통령에게 부정적이기 때문에 그것은 바이든이 2024년 대선 지지율에서 뒤처지는 결과로 이어진다""며 ""그러한 정서는 현실이고, 최근 조사들에서 지속적으로 부정적이며, 바이든에게 앞으로 도전이 될 것임이 분명하다""고 지적했다. 랭거는 ""바이든은 전반적으로 인기가 없으며, 연임에 적합한지에 대한 의구심은 광범위하다""면서 바이든의 저조한 업적과 경제적 불만, 고령에 대한 우려 등이 관련 요인일 가능성이 높다고 지적했다. 인터넷 매체인 악시오스는 WP-ABC 및 NBC 여론조사에서 바이든의 국정수행 부정평가가 56%를 기록한 것을 거론하며 ""민주당에 경고 신호""라고 지적했고, 민주당 여론조사 팀원인 제프 호윗도 ""이번 설문조사 결과는 민주당에 빨간불""이라고 평가했다.



트럼프 전 대통령이 10월2일 뉴욕 맨해튼 법원에서 진행된 사기 사건 관련 재판에 출석해 있다. ⓒ뉴시스트럼프, 당내 경선 무시하고 굳히기 전략대통령과 달리 트럼프 전 대통령은 각종 사법 리스크에도 지지율이 고공행진을 하고 있다. 파이브서티에이트에 따르면 공화당 대선후보 경선과 관련한 각종 여론조사에서 트럼프의 평균 지지율은 10월4일 기준으로 55.7%다. 당내 경선에서 2위를 달리고 있는 론 디샌티스 플로리다 주지사(평균 13.5%)와는 42%p 이상의 압도적 격차다. CNN은 공화당 경선 상황에 대해 ""경선은 끝나지 않았지만, 첫 경선이 넉 달도 채 남지 않은 상황에서 트럼프의 경쟁자가 아이오와나 뉴햄프셔에서 그를 쓰러뜨리고 진정한 경쟁을 일으킬 수 있는 급부상을 상상하긴 점점 더 어려워지고 있다""고 평가했다.이에 트럼프 측은 '경선 토론 중단'을 요구하고 나서는 등 자신감을 보이고 있다. 트럼프 대선 캠프의 고문인 크리스 라시비타는 10월3일 공화당 전국위원회(RNC)에 ""추가적인 경선 토론을 즉각 종료해 바이든을 백악관에서 쫓아내는 데 쓸 돈과 시간을 낭비하는 것을 멈춰야 한다""며 ""우리는 '부패한 바이든'에 초점을 맞춰야 한다""고 말했다.그러나 현재 지지층 결집으로 이어지고 있는 트럼프의 사법 리스크는 향후 대선에선 악재로 작용할 가능성도 배제할 수 없다. 트럼프는 4건의 형사 기소 상태이며, 관련 재판은 내년 대선과 맞물려 진행될 가능성이 높다. 이는 트럼프에게 정치적·재정적 부담으로 작용할 수 있는 데다 대선 승리를 위해 중요한 중도 및 무당층에게 거부감을 주는 요인으로 작용할 공산이 크다. CNN은 ""트럼프가 공화당 후보일 경우 내년에 나올 불리한 법원 판결은 비판적 중도층 및 교외 유권자들 사이에서 트럼프에게 더 큰 피해를 줄 수 있다""고 분석했다.한편, 각종 여론조사를 통해 트럼프의 재집권 가능성도 점쳐지자, 미 대선 결과를 주시하고 있는 각국 정부들의 발걸음도 바빠지고 있는 것으로 보인다. 월스트리트저널(WSJ)은 ""미국의 전 대통령(트럼프)이 내년 선거에서 이길 가능성이 커지면서 전 세계 수도들이 안절부절못하고 있다""고 전했다. 조현동 주미대사도 9월26일 특파원 간담회에서 ""미국의 대선 동향을 주의 깊게 살펴보면서 동시에 양당의 주요 예상 후보자들의 외교정책 방향을 면밀히 모니터링하고 있다""고 밝혔다.
",1,n.news.naver.com,naver
경기도의회 더민주당 서울-양평고속도로 진상규명TF 서울-양평고속도로게이트...,http://www.m-i.kr/news/articleView.html?idxno=1042469,http://www.m-i.kr/news/articleView.html?idxno=1042469,매일일보 = 나헌영 기자  |  경기도의회 더불어민주당 서울-양평고속도로 진상규명 TF 소속 의원들은 지난 23일 국회의사당 본관 앞에서 열린 '서울-양평고속도로게이트 국정조사 촉구' 결의대회에 참석하여 서울... ,"Thu, 24 Aug 2023 09:50:00 +0900",,1,www.m-i.kr,m-i
경기도의회 더민주당 서울-양평고속도로 진상규명TF 국정조사 촉구 결의대회 ...,https://www.viva100.com/main/view.php?key=20230824010006735,https://www.viva100.com/main/view.php?key=20230824010006735,"경기도의회 더민주당 서울-양평고속도로 진상규명TF 국정조사 촉구 결의대회 참석 경기도의회 더불어민주당 서울-양평고속도로 진상규명 TF(단장 명재성, 고양5) 소속 의원들은 지난 23일 국회의사당 본관 앞에서 열린... ","Thu, 24 Aug 2023 09:42:00 +0900",,1,www.viva100.com,viva100
[경기도의정모니터] 경기도의회 민주당 '서울-양평고속도로게이트 국정조사 촉...,https://www.asiatime.co.kr/article/20230824500025,https://www.asiatime.co.kr/article/20230824500025,"경기도의회 더불어민주당 서울~양평고속도로 진상규명 TF 소속 의원들은 지난 23일 국회의사당 본관 앞에서 열린 ‘서울~양평고속도로게이트 국정조사 촉구’ 결의대회에 참석, 서울~양평고속도로게이트 국정조사 요구에... ","Thu, 24 Aug 2023 09:30:00 +0900",,1,www.asiatime.co.kr,asiatime
"윤대통령이 해병대 수사 외압 장본인?···참여연대 , &quot;국회 국정조사로 의혹...",http://www.ngonews.kr/news/articleView.html?idxno=143746,http://www.ngonews.kr/news/articleView.html?idxno=143746,윤석열 대통령이 해병대 사망사건 수사 외압의 장본인일 수 있다는 보도가 나오면서 참여연대가 국회 국정조사로 의혹을 철저히 규명해야 한다고 주문했다. 참여연대는 28일 &quot;7월 31일 오전 조사 결과를 보고받은 대통령이... ,"Mon, 28 Aug 2023 14:42:00 +0900",,1,www.ngonews.kr,ngonews
'해병대 故채수근 상병 사망 사건 진상규명 국정조사 실시 청원' 국방위원회 ...,https://www.gokorea.kr/news/articleView.html?idxno=744207,https://www.gokorea.kr/news/articleView.html?idxno=744207,/ 사진=연합뉴스 28일 국회에 따르면 지난 16일 공개된 '해병대 故채수근 상병 사망 사건 진상규명을 위한 국정조사 실시에 관한 청원'이 26일 성립요건(공개 이후 30일 이내 5만명 이상 동의)을 채워 소관위원회인... ,"Mon, 28 Aug 2023 12:50:00 +0900",,1,www.gokorea.kr,gokorea
"경기도의회 더불어민주당, '서울-양평고속도로게이트 국정조사 촉구’ 결의대...",https://www.cnbnews.com/news/article.html?no=616313,https://www.cnbnews.com/news/article.html?no=616313,"경기도의회 더불어민주당 서울-양평고속도로 진상규명 TF 소속 의원들은 23일, 국회의사당 본관 앞에서 열린 ‘서울-양평고속도로게이트 국정조사 촉구’ 결의대회에 참석하여 서울-양평고속도로게이트 국정조사 요구에... ","Wed, 23 Aug 2023 17:12:00 +0900",,1,www.cnbnews.com,cnbnews
"양평고속도로 게이트 재점화…민주, 국정조사 촉구 결의",http://www.kukinews.com/newsView/kuk202308230169,http://www.kukinews.com/newsView/kuk202308230169,송기호 더불어민주당 송파을 지역위원장측 제공 더불어민주당 서울·경기 고속도로 게이트 진상규명 대책위원회가 김건희 여사 일가에 특혜 의혹이 불거진 서울-양평 고속도로 종점 변경과 관련한 국정조사를 촉구하는... ,"Wed, 23 Aug 2023 16:08:00 +0900",,0,www.kukinews.com,kukinews
홍준표 &quot;화물터미널 협의무산시 '의성 유치포기' 대안 마련해야&quot;,https://www.yna.co.kr/view/AKR20231004108700053?input=1195m,https://n.news.naver.com/mnews/article/001/0014237245?sid=102,"이밖에 홍 시장은 오는 23일로 예정된 국회 행정안전위원회 국정감사와 관련, &quot;지방사무는 지방의회 행정사무감사 및 조사 대상이지 국정감사 대상이 아니다&quot;면서 &quot;국감장에서 지방사무를 논하는 것 자체가 지방의회를... ","Wed, 04 Oct 2023 15:17:00 +0900","
신공항 터미널 논란에 간부회의서 지시…5대 특구 유치 총력 대응 지시



간부회의 주재하는 홍준표 대구시장[대구시 제공.재판매 및 DB 금지]    (대구=연합뉴스) 이덕기 기자 = 홍준표 대구시장은 4일 대구경북신공항 화물터미널 위치를 둘러싸고 의성군이 반발하고 있는 것과 관련, ""경상북도·의성군과 협의가 무산될 경우 의성군수가 이미 선언한 유치포기서를 받아서라도 신속히 대안을 마련해 TK 100년 미래를 책임질 대역사를 완수해야 한다""고 강조했다.     홍 시장은 이날 산격청사 대회의실에서 열린 간부회의에서 이같이 말하고 ""국책사업 추진에 최적의 선례를 남기기 위해서라도 절대로 떼법은 용인되어서는 안 된다""고 덧붙였다.     그러면서 홍 시장은 ""(대구 도심) 군부대 이전사업과 신공항 건설사업은 국방부와 동시 MOU 체결로 조속히 추진하라""면서 ""군부대 이전사업은 의성군 사례에서 보듯이 대구시가 통제가능한 지역으로 이전을 검토할 수밖에 없게 됐다""고 말했다.     다만 홍 시장은 ""화물터미널 문제의 해결은 철저한 원인분석에 있다""면서 ""첫째 토지수용을 당하는 지역민에 대한 이주, 정주 대책 등 희망의 메시지가 선행되어야 하고 둘째, 의성군에 건설될 물류단지에 이주민 자녀에 대한 취업보장 대책 마련 등 미래세대를 지원해야 하며 마지막으로 경북도, 의성군과의 협의를 이달 중으로 완료해야 한다""고 말해 여지를 남겼다.     홍 시장은 대구시청 신청사 건립과 관련해서는 ""이른 시일 내에 신청사 건립 관련 여론조사를 실시할 계획""이라며 ""시민의식을 정확히 파악하고 그에 따른 후속 대책을 추진하라""고 지시했다.     특히 홍 시장은 기회발전특구, 도심융합특구, 글로벌혁신특구, 교육자유특구, 문화특구 등 대구시가 유치를 추진 중인 5대 특구와 관련, ""대구시의 명운이 걸린 사업""이라며 ""기획조정실과 미래혁신성장실의 기능이 통합된 통합 테스크포스를 운영해 모두 유치하도록 노력해야 한다""고 말했다.     이밖에 홍 시장은 오는 23일로 예정된 국회 행정안전위원회 국정감사와 관련, ""지방사무는 지방의회 행정사무감사 및 조사 대상이지 국정감사 대상이 아니다""면서 ""국감장에서 지방사무를 논하는 것 자체가 지방의회를 무시하는 처사이므로 올해 국감 준비에 불필요한 행정력 소모를 최소화하라""고 밝혔다.    duck@yna.co.kr
",1,n.news.naver.com,naver
민주당 경기도당 고속道 대책위 “국정조사로 진상 밝혀야”,https://www.kgnews.co.kr/news/article.html?no=760418,https://www.kgnews.co.kr/news/article.html?no=760418,23일 오후 국회 본청 앞에서 진상규명 촉구 결의대회 개최 ‘고속道 종점변경’ 尹부부 부동산 특혜비리·국정농단 주장 “국정조사 통한 고속도로 게이트 진실 명명백백 밝혀야” 더불어민주당 경기도당 고속도로 게이트... ,"Wed, 23 Aug 2023 14:54:00 +0900",,1,www.kgnews.co.kr,kgnews
